No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
21186;Telur Ayam;28/06/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
21187;Telur Ayam;29/06/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21188;Telur Ayam;29/06/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
21189;Telur Ayam;29/06/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21190;Telur Ayam;29/06/2023;Jawa Barat;Kota Depok;Pasar Cisalak;31000
21191;Telur Ayam;29/06/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;31750
21192;Telur Ayam;29/06/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21193;Telur Ayam;29/06/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21194;Telur Ayam;29/06/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;30500
21195;Telur Ayam;29/06/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21196;Telur Ayam;29/06/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21197;Telur Ayam;29/06/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;-
21198;Telur Ayam;29/06/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;-
21199;Telur Ayam;29/06/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;30500
21200;Telur Ayam;29/06/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21201;Telur Ayam;29/06/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;-
21202;Telur Ayam;29/06/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;-
21203;Telur Ayam;29/06/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;30250
21204;Telur Ayam;29/06/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
21205;Telur Ayam;30/06/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21206;Telur Ayam;30/06/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
21207;Telur Ayam;30/06/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21208;Telur Ayam;30/06/2023;Jawa Barat;Kota Depok;Pasar Cisalak;31000
21209;Telur Ayam;30/06/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;31750
21210;Telur Ayam;30/06/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21211;Telur Ayam;30/06/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21212;Telur Ayam;30/06/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;30500
21213;Telur Ayam;30/06/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21214;Telur Ayam;30/06/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21215;Telur Ayam;30/06/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;-
21216;Telur Ayam;30/06/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;-
21217;Telur Ayam;30/06/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;30500
21218;Telur Ayam;30/06/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21219;Telur Ayam;30/06/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;-
21220;Telur Ayam;30/06/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;-
21221;Telur Ayam;30/06/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;30250
21222;Telur Ayam;30/06/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
21223;Telur Ayam;03/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21224;Telur Ayam;03/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
21225;Telur Ayam;03/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21226;Telur Ayam;03/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;31000
21227;Telur Ayam;03/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;31750
21228;Telur Ayam;03/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21229;Telur Ayam;03/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21230;Telur Ayam;03/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;30500
21231;Telur Ayam;03/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21232;Telur Ayam;03/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21233;Telur Ayam;03/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
21234;Telur Ayam;03/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;31500
21235;Telur Ayam;03/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;30500
21236;Telur Ayam;03/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21237;Telur Ayam;03/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;32000
21238;Telur Ayam;03/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;31500
21239;Telur Ayam;03/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;30750
21240;Telur Ayam;03/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31500
21241;Telur Ayam;04/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21242;Telur Ayam;04/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;31000
21243;Telur Ayam;04/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21244;Telur Ayam;04/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;31000
21245;Telur Ayam;04/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;31750
21246;Telur Ayam;04/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21247;Telur Ayam;04/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21248;Telur Ayam;04/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;30500
21249;Telur Ayam;04/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21250;Telur Ayam;04/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21251;Telur Ayam;04/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21252;Telur Ayam;04/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;31500
21253;Telur Ayam;04/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;30500
21254;Telur Ayam;04/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21255;Telur Ayam;04/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;32000
21256;Telur Ayam;04/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21257;Telur Ayam;04/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;30750
21258;Telur Ayam;04/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31500
21259;Telur Ayam;05/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21260;Telur Ayam;05/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;31000
21261;Telur Ayam;05/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21262;Telur Ayam;05/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;31000
21263;Telur Ayam;05/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
21264;Telur Ayam;05/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21265;Telur Ayam;05/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21266;Telur Ayam;05/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21267;Telur Ayam;05/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21268;Telur Ayam;05/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21269;Telur Ayam;05/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21270;Telur Ayam;05/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21271;Telur Ayam;05/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;30500
21272;Telur Ayam;05/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21273;Telur Ayam;05/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;32000
21274;Telur Ayam;05/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21275;Telur Ayam;05/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31000
21276;Telur Ayam;05/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21277;Telur Ayam;06/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21278;Telur Ayam;06/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;31000
21279;Telur Ayam;06/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21280;Telur Ayam;06/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;31000
21281;Telur Ayam;06/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
21282;Telur Ayam;06/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21283;Telur Ayam;06/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21284;Telur Ayam;06/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21285;Telur Ayam;06/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21286;Telur Ayam;06/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21287;Telur Ayam;06/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21288;Telur Ayam;06/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21289;Telur Ayam;06/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;30500
21290;Telur Ayam;06/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;32000
21291;Telur Ayam;06/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;32000
21292;Telur Ayam;06/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21293;Telur Ayam;06/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31250
21294;Telur Ayam;06/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21295;Telur Ayam;07/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21296;Telur Ayam;07/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;31000
21297;Telur Ayam;07/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21298;Telur Ayam;07/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;31500
21299;Telur Ayam;07/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
21300;Telur Ayam;07/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21301;Telur Ayam;07/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21302;Telur Ayam;07/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21303;Telur Ayam;07/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21304;Telur Ayam;07/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21305;Telur Ayam;07/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21306;Telur Ayam;07/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21307;Telur Ayam;07/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31500
21308;Telur Ayam;07/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;32000
21309;Telur Ayam;07/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;32000
21310;Telur Ayam;07/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21311;Telur Ayam;07/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31250
21312;Telur Ayam;07/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21313;Telur Ayam;10/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21314;Telur Ayam;10/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;31000
21315;Telur Ayam;10/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21316;Telur Ayam;10/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21317;Telur Ayam;10/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32750
21318;Telur Ayam;10/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21319;Telur Ayam;10/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30500
21320;Telur Ayam;10/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21321;Telur Ayam;10/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;31500
21322;Telur Ayam;10/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21323;Telur Ayam;10/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21324;Telur Ayam;10/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21325;Telur Ayam;10/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31500
21326;Telur Ayam;10/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;32000
21327;Telur Ayam;10/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21328;Telur Ayam;10/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21329;Telur Ayam;10/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31250
21330;Telur Ayam;10/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21331;Telur Ayam;11/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21332;Telur Ayam;11/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;31000
21333;Telur Ayam;11/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21334;Telur Ayam;11/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21335;Telur Ayam;11/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32750
21336;Telur Ayam;11/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21337;Telur Ayam;11/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21338;Telur Ayam;11/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21339;Telur Ayam;11/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21340;Telur Ayam;11/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21341;Telur Ayam;11/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21342;Telur Ayam;11/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21343;Telur Ayam;11/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21344;Telur Ayam;11/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21345;Telur Ayam;11/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21346;Telur Ayam;11/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21347;Telur Ayam;11/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31250
21348;Telur Ayam;11/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21349;Telur Ayam;12/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21350;Telur Ayam;12/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32000
21351;Telur Ayam;12/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31500
21352;Telur Ayam;12/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21353;Telur Ayam;12/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32750
21354;Telur Ayam;12/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21355;Telur Ayam;12/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21356;Telur Ayam;12/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21357;Telur Ayam;12/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21358;Telur Ayam;12/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21359;Telur Ayam;12/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21360;Telur Ayam;12/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21361;Telur Ayam;12/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21362;Telur Ayam;12/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21363;Telur Ayam;12/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21364;Telur Ayam;12/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21365;Telur Ayam;12/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31250
21366;Telur Ayam;12/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21367;Telur Ayam;13/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21368;Telur Ayam;13/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32000
21369;Telur Ayam;13/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31500
21370;Telur Ayam;13/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21371;Telur Ayam;13/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32750
21372;Telur Ayam;13/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21373;Telur Ayam;13/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;31000
21374;Telur Ayam;13/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21375;Telur Ayam;13/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21376;Telur Ayam;13/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21377;Telur Ayam;13/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21378;Telur Ayam;13/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21379;Telur Ayam;13/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21380;Telur Ayam;13/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21381;Telur Ayam;13/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21382;Telur Ayam;13/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21383;Telur Ayam;13/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31000
21384;Telur Ayam;13/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21385;Telur Ayam;14/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21386;Telur Ayam;14/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32000
21387;Telur Ayam;14/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31500
21388;Telur Ayam;14/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21389;Telur Ayam;14/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;32750
21390;Telur Ayam;14/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32000
21391;Telur Ayam;14/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
21392;Telur Ayam;14/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21393;Telur Ayam;14/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21394;Telur Ayam;14/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21395;Telur Ayam;14/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21396;Telur Ayam;14/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21397;Telur Ayam;14/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21398;Telur Ayam;14/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
21399;Telur Ayam;14/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21400;Telur Ayam;14/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21401;Telur Ayam;14/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31000
21402;Telur Ayam;14/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21403;Telur Ayam;17/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21404;Telur Ayam;17/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32000
21405;Telur Ayam;17/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31500
21406;Telur Ayam;17/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21407;Telur Ayam;17/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;33000
21408;Telur Ayam;17/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32500
21409;Telur Ayam;17/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;31000
21410;Telur Ayam;17/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21411;Telur Ayam;17/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21412;Telur Ayam;17/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21413;Telur Ayam;17/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21414;Telur Ayam;17/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32000
21415;Telur Ayam;17/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21416;Telur Ayam;17/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;32000
21417;Telur Ayam;17/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21418;Telur Ayam;17/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21419;Telur Ayam;17/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31000
21420;Telur Ayam;17/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21421;Telur Ayam;18/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21422;Telur Ayam;18/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32000
21423;Telur Ayam;18/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31500
21424;Telur Ayam;18/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21425;Telur Ayam;18/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;33000
21426;Telur Ayam;18/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32500
21427;Telur Ayam;18/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;31000
21428;Telur Ayam;18/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21429;Telur Ayam;18/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21430;Telur Ayam;18/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21431;Telur Ayam;18/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21432;Telur Ayam;18/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32500
21433;Telur Ayam;18/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21434;Telur Ayam;18/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;32000
21435;Telur Ayam;18/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21436;Telur Ayam;18/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21437;Telur Ayam;18/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31000
21438;Telur Ayam;18/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21439;Telur Ayam;19/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21440;Telur Ayam;19/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32000
21441;Telur Ayam;19/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31500
21442;Telur Ayam;19/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21443;Telur Ayam;19/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;33000
21444;Telur Ayam;19/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32500
21445;Telur Ayam;19/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;31000
21446;Telur Ayam;19/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21447;Telur Ayam;19/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21448;Telur Ayam;19/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21449;Telur Ayam;19/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21450;Telur Ayam;19/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32500
21451;Telur Ayam;19/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21452;Telur Ayam;19/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;32000
21453;Telur Ayam;19/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21454;Telur Ayam;19/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
21455;Telur Ayam;19/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;31000
21456;Telur Ayam;19/07/2023;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;32000
21457;Telur Ayam;20/07/2023;Jawa Barat;Kota Bekasi;Pasar Kranji;31000
21458;Telur Ayam;20/07/2023;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32000
21459;Telur Ayam;20/07/2023;Jawa Barat;Kota Depok;Pasar Agung;31000
21460;Telur Ayam;20/07/2023;Jawa Barat;Kota Depok;Pasar Cisalak;32000
21461;Telur Ayam;20/07/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;33000
21462;Telur Ayam;20/07/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;32500
21463;Telur Ayam;20/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;31000
21464;Telur Ayam;20/07/2023;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
21465;Telur Ayam;20/07/2023;Jawa Barat;Kota Bogor;Pasar Anyar;32000
21466;Telur Ayam;20/07/2023;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31000
21467;Telur Ayam;20/07/2023;Jawa Barat;Kota Cirebon;Pasar Kanoman;31500
21468;Telur Ayam;20/07/2023;Jawa Barat;Kota Cirebon;Pasar Kramat;32500
21469;Telur Ayam;20/07/2023;Jawa Barat;Kota Sukabumi;Pasar Gudang;31250
21470;Telur Ayam;20/07/2023;Jawa Barat;Kota Sukabumi;Pasar Pelita;32000
21471;Telur Ayam;20/07/2023;Jawa Barat;Kab. Cirebon;Pasar Weru;31500
21472;Telur Ayam;20/07/2023;Jawa Barat;Kab. Cirebon;Pasar Mundu;32000
