No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
14230;Bawang Merah;11/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14231;Bawang Merah;11/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14232;Bawang Merah;11/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
14233;Bawang Merah;11/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14234;Bawang Merah;11/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;24500
14235;Bawang Merah;11/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14236;Bawang Merah;11/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14237;Bawang Merah;11/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;27500
14238;Bawang Merah;11/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14239;Bawang Merah;12/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14240;Bawang Merah;12/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14241;Bawang Merah;12/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14242;Bawang Merah;12/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14243;Bawang Merah;12/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14244;Bawang Merah;12/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14245;Bawang Merah;12/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14246;Bawang Merah;12/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
14247;Bawang Merah;12/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14248;Bawang Merah;12/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14249;Bawang Merah;12/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14250;Bawang Merah;12/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;23000
14251;Bawang Merah;12/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14252;Bawang Merah;12/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;24500
14253;Bawang Merah;12/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14254;Bawang Merah;12/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14255;Bawang Merah;12/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14256;Bawang Merah;12/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14257;Bawang Merah;13/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14258;Bawang Merah;13/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14259;Bawang Merah;13/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14260;Bawang Merah;13/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14261;Bawang Merah;13/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14262;Bawang Merah;13/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14263;Bawang Merah;13/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14264;Bawang Merah;13/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
14265;Bawang Merah;13/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14266;Bawang Merah;13/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14267;Bawang Merah;13/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14268;Bawang Merah;13/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;23000
14269;Bawang Merah;13/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14270;Bawang Merah;13/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;24500
14271;Bawang Merah;13/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14272;Bawang Merah;13/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14273;Bawang Merah;13/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14274;Bawang Merah;13/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14275;Bawang Merah;14/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14276;Bawang Merah;14/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14277;Bawang Merah;14/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14278;Bawang Merah;14/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14279;Bawang Merah;14/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14280;Bawang Merah;14/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14281;Bawang Merah;14/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14282;Bawang Merah;14/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
14283;Bawang Merah;14/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14284;Bawang Merah;14/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14285;Bawang Merah;14/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14286;Bawang Merah;14/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
14287;Bawang Merah;14/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14288;Bawang Merah;14/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;24500
14289;Bawang Merah;14/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14290;Bawang Merah;14/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14291;Bawang Merah;14/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14292;Bawang Merah;14/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14293;Bawang Merah;17/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14294;Bawang Merah;17/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14295;Bawang Merah;17/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14296;Bawang Merah;17/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14297;Bawang Merah;17/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14298;Bawang Merah;17/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14299;Bawang Merah;17/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14300;Bawang Merah;17/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14301;Bawang Merah;17/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14302;Bawang Merah;17/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14303;Bawang Merah;17/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14304;Bawang Merah;17/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
14305;Bawang Merah;17/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14306;Bawang Merah;17/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14307;Bawang Merah;17/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14308;Bawang Merah;17/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14309;Bawang Merah;17/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14310;Bawang Merah;17/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14311;Bawang Merah;18/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14312;Bawang Merah;18/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14313;Bawang Merah;18/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14314;Bawang Merah;18/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14315;Bawang Merah;18/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14316;Bawang Merah;18/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14317;Bawang Merah;18/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14318;Bawang Merah;18/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14319;Bawang Merah;18/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14320;Bawang Merah;18/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14321;Bawang Merah;18/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14322;Bawang Merah;18/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14323;Bawang Merah;18/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14324;Bawang Merah;18/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14325;Bawang Merah;18/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14326;Bawang Merah;18/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14327;Bawang Merah;18/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14328;Bawang Merah;18/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14329;Bawang Merah;19/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14330;Bawang Merah;19/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14331;Bawang Merah;19/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14332;Bawang Merah;19/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14333;Bawang Merah;19/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14334;Bawang Merah;19/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14335;Bawang Merah;19/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14336;Bawang Merah;19/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23000
14337;Bawang Merah;19/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14338;Bawang Merah;19/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14339;Bawang Merah;19/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14340;Bawang Merah;19/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14341;Bawang Merah;19/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14342;Bawang Merah;19/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14343;Bawang Merah;19/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14344;Bawang Merah;19/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14345;Bawang Merah;19/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14346;Bawang Merah;19/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14347;Bawang Merah;20/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14348;Bawang Merah;20/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14349;Bawang Merah;20/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14350;Bawang Merah;20/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14351;Bawang Merah;20/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14352;Bawang Merah;20/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14353;Bawang Merah;20/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14354;Bawang Merah;20/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23000
14355;Bawang Merah;20/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14356;Bawang Merah;20/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14357;Bawang Merah;20/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14358;Bawang Merah;20/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14359;Bawang Merah;20/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14360;Bawang Merah;20/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14361;Bawang Merah;20/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14362;Bawang Merah;20/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14363;Bawang Merah;20/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14364;Bawang Merah;20/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14365;Bawang Merah;21/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14366;Bawang Merah;21/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14367;Bawang Merah;21/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14368;Bawang Merah;21/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14369;Bawang Merah;21/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14370;Bawang Merah;21/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14371;Bawang Merah;21/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14372;Bawang Merah;21/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
14373;Bawang Merah;21/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;28000
14374;Bawang Merah;21/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
14375;Bawang Merah;21/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14376;Bawang Merah;21/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14377;Bawang Merah;21/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14378;Bawang Merah;21/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14379;Bawang Merah;21/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14380;Bawang Merah;21/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14381;Bawang Merah;21/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14382;Bawang Merah;21/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14383;Bawang Merah;24/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14384;Bawang Merah;24/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14385;Bawang Merah;24/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14386;Bawang Merah;24/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;22500
14387;Bawang Merah;24/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14388;Bawang Merah;24/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14389;Bawang Merah;24/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14390;Bawang Merah;24/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14391;Bawang Merah;24/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;29000
14392;Bawang Merah;24/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
14393;Bawang Merah;24/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14394;Bawang Merah;24/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14395;Bawang Merah;24/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14396;Bawang Merah;24/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14397;Bawang Merah;24/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14398;Bawang Merah;24/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14399;Bawang Merah;24/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14400;Bawang Merah;24/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14401;Bawang Merah;25/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14402;Bawang Merah;25/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14403;Bawang Merah;25/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14404;Bawang Merah;25/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;22500
14405;Bawang Merah;25/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14406;Bawang Merah;25/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14407;Bawang Merah;25/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14408;Bawang Merah;25/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14409;Bawang Merah;25/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;29000
14410;Bawang Merah;25/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
14411;Bawang Merah;25/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14412;Bawang Merah;25/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14413;Bawang Merah;25/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14414;Bawang Merah;25/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
14415;Bawang Merah;25/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14416;Bawang Merah;25/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14417;Bawang Merah;25/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14418;Bawang Merah;25/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14419;Bawang Merah;26/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14420;Bawang Merah;26/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14421;Bawang Merah;26/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14422;Bawang Merah;26/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;22500
14423;Bawang Merah;26/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14424;Bawang Merah;26/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14425;Bawang Merah;26/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14426;Bawang Merah;26/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24500
14427;Bawang Merah;26/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;29000
14428;Bawang Merah;26/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
14429;Bawang Merah;26/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14430;Bawang Merah;26/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14431;Bawang Merah;26/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14432;Bawang Merah;26/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
14433;Bawang Merah;26/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;22000
14434;Bawang Merah;26/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14435;Bawang Merah;26/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14436;Bawang Merah;26/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14437;Bawang Merah;27/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14438;Bawang Merah;27/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14439;Bawang Merah;27/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14440;Bawang Merah;27/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;22500
14441;Bawang Merah;27/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14442;Bawang Merah;27/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14443;Bawang Merah;27/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14444;Bawang Merah;27/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24500
14445;Bawang Merah;27/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;29000
14446;Bawang Merah;27/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
14447;Bawang Merah;27/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14448;Bawang Merah;27/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14449;Bawang Merah;27/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14450;Bawang Merah;27/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;28000
14451;Bawang Merah;27/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;23000
14452;Bawang Merah;27/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14453;Bawang Merah;27/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14454;Bawang Merah;27/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14455;Bawang Merah;28/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14456;Bawang Merah;28/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14457;Bawang Merah;28/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14458;Bawang Merah;28/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;22500
14459;Bawang Merah;28/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14460;Bawang Merah;28/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14461;Bawang Merah;28/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14462;Bawang Merah;28/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
14463;Bawang Merah;28/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;29000
14464;Bawang Merah;28/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26500
14465;Bawang Merah;28/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14466;Bawang Merah;28/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14467;Bawang Merah;28/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14468;Bawang Merah;28/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;28000
14469;Bawang Merah;28/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14470;Bawang Merah;28/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14471;Bawang Merah;28/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14472;Bawang Merah;28/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;26500
14473;Bawang Merah;31/01/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;30000
14474;Bawang Merah;31/01/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
14475;Bawang Merah;31/01/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14476;Bawang Merah;31/01/2022;Jawa Barat;Kota Depok;Pasar Cisalak;28000
14477;Bawang Merah;31/01/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
14478;Bawang Merah;31/01/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14479;Bawang Merah;31/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14480;Bawang Merah;31/01/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
14481;Bawang Merah;31/01/2022;Jawa Barat;Kota Bogor;Pasar Anyar;31000
14482;Bawang Merah;31/01/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;28500
14483;Bawang Merah;31/01/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14484;Bawang Merah;31/01/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14485;Bawang Merah;31/01/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14486;Bawang Merah;31/01/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;28000
14487;Bawang Merah;31/01/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14488;Bawang Merah;31/01/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
14489;Bawang Merah;31/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;26500
14490;Bawang Merah;31/01/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;27500
14491;Bawang Merah;01/02/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;-
14492;Bawang Merah;01/02/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;-
14493;Bawang Merah;01/02/2022;Jawa Barat;Kota Depok;Pasar Agung;-
14494;Bawang Merah;01/02/2022;Jawa Barat;Kota Depok;Pasar Cisalak;-
14495;Bawang Merah;01/02/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;-
14496;Bawang Merah;01/02/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;-
14497;Bawang Merah;01/02/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;-
14498;Bawang Merah;01/02/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;-
14499;Bawang Merah;01/02/2022;Jawa Barat;Kota Bogor;Pasar Anyar;-
14500;Bawang Merah;01/02/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;-
14501;Bawang Merah;01/02/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;-
14502;Bawang Merah;01/02/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;-
14503;Bawang Merah;01/02/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;-
14504;Bawang Merah;01/02/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;-
14505;Bawang Merah;01/02/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;-
14506;Bawang Merah;01/02/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;-
14507;Bawang Merah;01/02/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;-
14508;Bawang Merah;01/02/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;-
14509;Bawang Merah;02/02/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;33500
14510;Bawang Merah;02/02/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;33500
14511;Bawang Merah;02/02/2022;Jawa Barat;Kota Depok;Pasar Agung;35000
14512;Bawang Merah;02/02/2022;Jawa Barat;Kota Depok;Pasar Cisalak;29000
14513;Bawang Merah;02/02/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
14514;Bawang Merah;02/02/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
14515;Bawang Merah;02/02/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;27000
14516;Bawang Merah;02/02/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;26000
