No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
13274;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;30000
13275;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Bogor;Pasar Anyar;28000
13276;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;27500
13277;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
13278;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;29000
13279;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;26500
13280;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
13281;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;29000
13282;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13283;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;29000
13284;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;37500
13285;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
13286;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;28000
13287;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13288;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13289;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
13290;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13291;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;32500
13292;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;30000
13293;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bogor;Pasar Anyar;29000
13294;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;27500
13295;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
13296;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;28000
13297;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;26500
13298;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
13299;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13300;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13301;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;29000
13302;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13303;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
13304;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;29000
13305;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13306;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13307;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
13308;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13309;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13310;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13311;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;28000
13312;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;27500
13313;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13314;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;28000
13315;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
13316;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13317;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13318;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13319;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;27500
13320;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13321;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
13322;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
13323;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13324;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13325;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
13326;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13327;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13328;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13329;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;26000
13330;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;27500
13331;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13332;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;30000
13333;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
13334;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13335;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13336;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;31000
13337;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13338;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13339;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
13340;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
13341;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13342;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;28500
13343;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
13344;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13345;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13346;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;22500
13347;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;27000
13348;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26500
13349;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13350;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;28000
13351;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
13352;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13353;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13354;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13355;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13356;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13357;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
13358;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
13359;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13360;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;28500
13361;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
13362;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13363;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13364;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;22500
13365;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;27000
13366;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26500
13367;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13368;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;28000
13369;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
13370;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13371;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13372;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13373;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13374;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13375;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
13376;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;32500
13377;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13378;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;28500
13379;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
13380;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13381;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13382;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;22500
13383;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;28000
13384;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26500
13385;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13386;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;29000
13387;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
13388;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13389;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13390;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13391;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13392;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13393;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;26500
13394;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;30000
13395;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13396;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;28500
13397;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
13398;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13399;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13400;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13401;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;28000
13402;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26500
13403;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13404;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;29000
13405;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;28000
13406;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13407;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13408;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13409;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13410;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13411;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13412;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;29000
13413;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13414;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;28500
13415;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
13416;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13417;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13418;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13419;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;27000
13420;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24000
13421;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13422;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;29000
13423;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;28000
13424;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13425;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
13426;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
13427;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13428;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13429;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13430;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;29000
13431;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13432;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13433;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
13434;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13435;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13436;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13437;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;27000
13438;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;20000
13439;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13440;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;30000
13441;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;28000
13442;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13443;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
13444;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13445;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13446;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13447;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13448;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;29000
13449;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13450;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13451;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
13452;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13453;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13454;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13455;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;26500
13456;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26500
13457;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13458;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;30000
13459;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;28000
13460;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13461;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
13462;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
13463;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13464;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
13465;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13466;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;29000
13467;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13468;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13469;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
13470;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13471;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13472;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13473;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;26500
13474;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
13475;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;29000
13476;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;30000
13477;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;28000
13478;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13479;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
13480;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
13481;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13482;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;27500
13483;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13484;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;29000
13485;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13486;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13487;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
13488;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13489;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13490;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13491;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;26500
13492;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
13493;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13494;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;30000
13495;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;26500
13496;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13497;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;27000
13498;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
13499;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13500;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;27500
13501;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13502;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;29000
13503;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13504;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13505;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
13506;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13507;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13508;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13509;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;27000
13510;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
13511;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
13512;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;30000
13513;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;26500
13514;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
13515;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
13516;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
13517;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13518;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;27500
13519;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13520;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
13521;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Depok;Pasar Agung;30000
13522;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Depok;Pasar Cisalak;26500
13523;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
13524;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
13525;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;30000
13526;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;25000
13527;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bogor;Pasar Anyar;27000
13528;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
13529;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;29000
13530;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;30000
13531;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;26500
13532;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
13533;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
13534;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
13535;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;25000
13536;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;27500
13537;Cabai Rawit Merah;18/11/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
13538;Cabai Rawit Merah;18/11/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;27500
